ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,INF_ALL,INF_A,INF_B,AH1N12009,AH1,AH3,INF_NEGATIVE,RSV,RSV_PROCESSED,SPEC_PROCESSED_NB,ANOTSUBTYPED,BVIC_NODEL,BYAM,BNOTDETERMINED
2019-04-22,2019,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,2019,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,2019,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,2019,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,2019,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,2019,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,2019,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-10-28,2019,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2019-11-04,2019,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-11-11,2019,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2019-11-18,2019,47,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2019-11-25,2019,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2019-12-02,2019,49,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2019-12-09,2019,50,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0
2019-12-16,2019,51,23.0,22.0,1.0,9.0,0.0,13.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0
2019-12-23,2019,52,5.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
2019-12-30,2020,1,7.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2020-01-06,2020,2,11.0,10.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0
2020-01-13,2020,3,52.0,43.0,9.0,26.0,0.0,16.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,9.0
2020-01-20,2020,4,107.0,91.0,16.0,46.0,0.0,45.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,16.0
2020-01-27,2020,5,150.0,98.0,52.0,37.0,0.0,61.0,0.0,0.0,0.0,157.0,0.0,26.0,0.0,26.0
2020-02-03,2020,6,127.0,94.0,33.0,39.0,0.0,50.0,0.0,0.0,0.0,155.0,5.0,16.0,0.0,17.0
2020-02-10,2020,7,93.0,69.0,24.0,22.0,0.0,45.0,0.0,0.0,0.0,116.0,2.0,12.0,0.0,12.0
2020-02-17,2020,8,50.0,34.0,16.0,6.0,0.0,27.0,0.0,0.0,0.0,71.0,1.0,7.0,0.0,9.0
2020-02-24,2020,9,57.0,32.0,25.0,11.0,0.0,18.0,0.0,0.0,0.0,80.0,3.0,11.0,0.0,14.0
2020-03-02,2020,10,79.0,38.0,41.0,15.0,0.0,18.0,0.0,0.0,0.0,148.0,5.0,18.0,0.0,23.0
2020-03-09,2020,11,64.0,25.0,39.0,10.0,0.0,10.0,0.0,0.0,0.0,167.0,5.0,18.0,0.0,21.0
2020-03-16,2020,12,26.0,11.0,15.0,2.0,0.0,7.0,0.0,0.0,0.0,141.0,2.0,6.0,0.0,9.0
2020-03-23,2020,13,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0
2020-09-28,2020,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,2020,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,2020,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,2020,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0
2020-11-09,2020,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0
2020-11-16,2020,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0
2020-11-23,2020,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2020-11-30,2020,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
2020-12-07,2020,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
2021-01-04,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
2021-01-11,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
2021-01-18,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
2021-01-25,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0
2021-02-01,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
2021-02-08,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
2021-02-15,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2021-02-22,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2021-03-01,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
2021-03-08,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
2021-03-15,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0
2021-03-22,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
2021-10-04,2021,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
2021-10-11,2021,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2021-10-18,2021,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0
2021-10-25,2021,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0
2021-11-01,2021,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0
2021-11-08,2021,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0
2021-11-15,2021,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0
2021-11-22,2021,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0
2021-11-29,2021,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2021-12-06,2021,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
2021-12-13,2021,50,1.0,1.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
2021-12-20,2021,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
2021-12-27,2021,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
2022-01-03,2022,1,3.0,3.0,0.0,0.0,0.0,3.0,73.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0
2022-01-10,2022,2,3.0,3.0,0.0,0.0,0.0,3.0,149.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0
2022-01-17,2022,3,4.0,4.0,0.0,0.0,0.0,4.0,184.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0
2022-01-24,2022,4,5.0,5.0,0.0,0.0,0.0,5.0,194.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0
2022-01-31,2022,5,4.0,4.0,0.0,0.0,0.0,4.0,182.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0
2022-02-07,2022,6,1.0,1.0,0.0,0.0,0.0,1.0,205.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0
2022-02-14,2022,7,3.0,3.0,0.0,0.0,0.0,3.0,136.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0
2022-02-21,2022,8,4.0,4.0,0.0,0.0,0.0,4.0,127.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0
2022-02-28,2022,9,7.0,7.0,0.0,1.0,0.0,6.0,147.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0
2022-03-14,2022,11,14.0,14.0,0.0,0.0,0.0,14.0,231.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0
2022-03-21,2022,12,31.0,31.0,0.0,3.0,0.0,28.0,211.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0
2022-03-28,2022,13,32.0,32.0,0.0,2.0,0.0,30.0,130.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0
2022-04-04,2022,14,37.0,37.0,0.0,0.0,0.0,37.0,131.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0
2022-04-11,2022,15,28.0,28.0,0.0,0.0,0.0,27.0,75.0,0.0,0.0,103.0,1.0,0.0,0.0,0.0
2022-11-14,2022,46,13.0,13.0,0.0,0.0,0.0,12.0,131.0,0.0,0.0,144.0,1.0,0.0,0.0,0.0
2022-11-21,2022,47,17.0,17.0,0.0,0.0,0.0,17.0,109.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0
2022-11-28,2022,48,77.0,75.0,2.0,0.0,0.0,74.0,154.0,0.0,0.0,231.0,1.0,1.0,0.0,1.0
2022-12-05,2022,49,155.0,151.0,4.0,0.0,0.0,151.0,175.0,0.0,0.0,330.0,0.0,2.0,0.0,2.0
2022-12-12,2022,50,238.0,237.0,1.0,0.0,0.0,237.0,173.0,0.0,0.0,411.0,0.0,0.0,0.0,1.0
2022-12-19,2022,51,196.0,191.0,5.0,0.0,0.0,190.0,176.0,0.0,0.0,372.0,1.0,2.0,0.0,3.0
2022-12-26,2022,52,65.0,61.0,4.0,0.0,0.0,61.0,59.0,0.0,0.0,124.0,0.0,2.0,0.0,2.0
2023-01-02,2023,1,56.0,52.0,4.0,0.0,0.0,51.0,69.0,0.0,0.0,125.0,1.0,2.0,0.0,2.0
2023-01-09,2023,2,41.0,35.0,6.0,0.0,0.0,35.0,149.0,0.0,0.0,190.0,0.0,3.0,0.0,3.0
2023-01-16,2023,3,6.0,6.0,0.0,0.0,0.0,6.0,127.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0
2023-01-23,2023,4,27.0,12.0,15.0,0.0,0.0,11.0,132.0,0.0,0.0,159.0,1.0,7.0,0.0,8.0
2023-01-30,2023,5,25.0,4.0,21.0,0.0,0.0,4.0,139.0,0.0,0.0,164.0,0.0,10.0,0.0,11.0
2023-02-06,2023,6,29.0,5.0,24.0,0.0,0.0,3.0,162.0,0.0,0.0,191.0,2.0,12.0,0.0,12.0
2023-02-13,2023,7,32.0,2.0,30.0,0.0,0.0,2.0,123.0,0.0,0.0,155.0,0.0,15.0,0.0,15.0
2023-02-20,2023,8,35.0,1.0,34.0,0.0,0.0,1.0,138.0,0.0,0.0,173.0,0.0,17.0,0.0,17.0
2023-02-27,2023,9,44.0,0.0,44.0,0.0,0.0,0.0,169.0,0.0,0.0,213.0,0.0,22.0,0.0,22.0
2023-03-06,2023,10,37.0,1.0,36.0,0.0,0.0,1.0,126.0,0.0,0.0,163.0,0.0,18.0,0.0,18.0
2023-03-13,2023,11,44.0,0.0,44.0,0.0,0.0,0.0,124.0,0.0,0.0,168.0,0.0,22.0,0.0,22.0
2023-03-20,2023,12,36.0,0.0,36.0,0.0,0.0,0.0,103.0,0.0,0.0,139.0,0.0,18.0,0.0,18.0
2023-03-27,2023,13,20.0,0.0,20.0,0.0,0.0,0.0,78.0,0.0,0.0,98.0,0.0,10.0,0.0,10.0
2023-04-03,2023,14,8.0,0.0,8.0,0.0,0.0,0.0,44.0,0.0,0.0,52.0,0.0,4.0,0.0,4.0
2023-10-02,2023,40,1.0,1.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
2023-10-09,2023,41,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0
2023-10-16,2023,42,1.0,1.0,0.0,1.0,0.0,0.0,154.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0
2023-10-23,2023,43,1.0,1.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
2023-10-30,2023,44,1.0,1.0,0.0,1.0,0.0,0.0,90.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
2023-11-06,2023,45,3.0,3.0,0.0,3.0,0.0,0.0,165.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0
2023-11-13,2023,46,1.0,1.0,0.0,1.0,0.0,0.0,191.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0
2023-11-20,2023,47,5.0,5.0,0.0,5.0,0.0,0.0,202.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0
2023-11-27,2023,48,7.0,7.0,0.0,5.0,0.0,2.0,251.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0
2023-12-04,2023,49,19.0,19.0,0.0,17.0,0.0,2.0,203.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0
2023-12-11,2023,50,21.0,21.0,0.0,21.0,0.0,0.0,268.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0
2023-12-18,2023,51,31.0,30.0,1.0,26.0,0.0,3.0,303.0,0.0,0.0,334.0,1.0,1.0,0.0,0.0
2023-12-25,2023,52,32.0,31.0,1.0,29.0,0.0,2.0,94.0,0.0,0.0,126.0,0.0,1.0,0.0,0.0
2024-01-01,2024,1,40.0,39.0,1.0,36.0,0.0,3.0,191.0,0.0,0.0,231.0,0.0,1.0,0.0,0.0
2024-01-08,2024,2,58.0,55.0,3.0,53.0,0.0,2.0,251.0,0.0,0.0,309.0,0.0,2.0,0.0,1.0
2024-01-15,2024,3,77.0,74.0,3.0,69.0,0.0,5.0,224.0,0.0,0.0,301.0,0.0,3.0,0.0,0.0
2024-01-22,2024,4,99.0,94.0,5.0,88.0,0.0,5.0,222.0,0.0,0.0,321.0,1.0,3.0,0.0,2.0
2024-01-29,2024,5,112.0,108.0,4.0,101.0,0.0,7.0,218.0,0.0,0.0,330.0,0.0,3.0,0.0,1.0
2024-02-05,2024,6,116.0,109.0,7.0,106.0,0.0,3.0,225.0,0.0,0.0,341.0,0.0,6.0,0.0,1.0
2024-02-12,2024,7,71.0,62.0,9.0,58.0,0.0,4.0,223.0,0.0,0.0,294.0,0.0,8.0,0.0,1.0
2024-02-19,2024,8,54.0,43.0,11.0,42.0,0.0,1.0,152.0,0.0,0.0,206.0,0.0,11.0,0.0,0.0
2024-02-26,2024,9,23.0,20.0,3.0,17.0,0.0,2.0,148.0,0.0,0.0,171.0,1.0,3.0,0.0,0.0
2024-03-04,2024,10,21.0,18.0,3.0,16.0,0.0,2.0,137.0,0.0,0.0,158.0,0.0,3.0,0.0,0.0
2024-03-11,2024,11,29.0,20.0,9.0,19.0,0.0,1.0,138.0,0.0,0.0,167.0,0.0,9.0,0.0,0.0
2024-03-18,2024,12,5.0,4.0,1.0,4.0,0.0,0.0,124.0,0.0,0.0,129.0,0.0,1.0,0.0,0.0
2024-03-25,2024,13,9.0,2.0,7.0,2.0,0.0,0.0,129.0,0.0,0.0,138.0,0.0,5.0,0.0,2.0
2024-04-01,2024,14,7.0,1.0,6.0,1.0,0.0,0.0,80.0,0.0,0.0,87.0,0.0,2.0,0.0,4.0
2024-04-08,2024,15,2.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,0.0,82.0,0.0,2.0,0.0,0.0
2024-04-15,2024,16,3.0,1.0,2.0,1.0,0.0,0.0,80.0,0.0,0.0,83.0,0.0,2.0,0.0,0.0
2024-04-22,2024,17,3.0,0.0,3.0,0.0,0.0,0.0,95.0,0.0,0.0,98.0,0.0,3.0,0.0,0.0
2024-04-29,2024,18,2.0,0.0,2.0,0.0,0.0,0.0,85.0,0.0,0.0,87.0,0.0,2.0,0.0,0.0
2024-05-06,2024,19,5.0,2.0,3.0,2.0,0.0,0.0,98.0,0.0,0.0,103.0,0.0,3.0,0.0,0.0
2024-05-13,2024,20,1.0,0.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0
2024-05-20,2024,21,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
2024-05-27,2024,22,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
2024-06-03,2024,23,1.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
2024-06-10,2024,24,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0
2024-06-17,2024,25,1.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0,0.0,93.0,0.0,1.0,0.0,0.0
2024-06-24,2024,26,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
2024-07-01,2024,27,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
2024-07-08,2024,28,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
2024-07-15,2024,29,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0
2024-07-22,2024,30,1.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,103.0,0.0,1.0,0.0,0.0
2024-07-29,2024,31,1.0,1.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
2024-08-05,2024,32,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
2024-08-12,2024,33,1.0,1.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
2024-08-19,2024,34,1.0,0.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,86.0,0.0,1.0,0.0,0.0
2024-08-26,2024,35,1.0,1.0,0.0,0.0,0.0,1.0,71.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
2024-09-02,2024,36,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
2024-09-09,2024,37,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
2024-09-16,2024,38,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0
2024-09-23,2024,39,1.0,0.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,211.0,0.0,1.0,0.0,0.0
2024-09-30,2024,40,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
2024-10-07,2024,41,3.0,2.0,1.0,2.0,0.0,0.0,179.0,0.0,0.0,182.0,0.0,1.0,0.0,0.0
2024-10-14,2024,42,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0
2024-10-21,2024,43,1.0,1.0,0.0,1.0,0.0,0.0,200.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0
2024-10-28,2024,44,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0
2024-11-04,2024,45,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0
2024-11-11,2024,46,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0
2024-11-18,2024,47,1.0,0.0,1.0,0.0,0.0,0.0,232.0,0.0,0.0,233.0,0.0,1.0,0.0,0.0
2024-11-25,2024,48,1.0,1.0,0.0,1.0,0.0,0.0,275.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0
2024-12-02,2024,49,4.0,4.0,0.0,4.0,0.0,0.0,240.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0
2024-12-09,2024,50,7.0,3.0,4.0,2.0,0.0,1.0,230.0,0.0,0.0,237.0,0.0,4.0,0.0,0.0
2024-12-16,2024,51,34.0,21.0,13.0,19.0,0.0,2.0,238.0,0.0,0.0,272.0,0.0,11.0,0.0,2.0
2024-12-23,2024,52,14.0,10.0,4.0,7.0,0.0,1.0,79.0,0.0,0.0,93.0,2.0,3.0,0.0,1.0
2024-12-30,2025,1,32.0,18.0,14.0,18.0,0.0,0.0,103.0,0.0,0.0,135.0,0.0,14.0,0.0,0.0
2025-01-06,2025,2,74.0,47.0,27.0,42.0,0.0,4.0,156.0,0.0,0.0,230.0,1.0,27.0,0.0,0.0
2025-01-13,2025,3,80.0,55.0,25.0,42.0,0.0,13.0,186.0,0.0,0.0,266.0,0.0,24.0,0.0,1.0
2025-01-20,2025,4,135.0,95.0,40.0,78.0,0.0,16.0,196.0,0.0,0.0,331.0,1.0,39.0,0.0,1.0
2025-01-27,2025,5,163.0,92.0,71.0,72.0,0.0,18.0,223.0,0.0,0.0,386.0,2.0,69.0,0.0,2.0
2025-02-03,2025,6,153.0,82.0,71.0,68.0,0.0,14.0,192.0,0.0,0.0,345.0,0.0,70.0,0.0,1.0
2025-02-10,2025,7,144.0,62.0,82.0,42.0,0.0,19.0,210.0,0.0,0.0,354.0,1.0,80.0,0.0,2.0
